cycle,mode,soc_bin_id,soc_start_pct,soc_end_pct,actual_soc_start_pct,actual_soc_end_pct,soc_coverage_pct,soc_definition,soc_reference_capacity_ah,capacity_reference_node,soc_anchor_pct,soc_anchor_source,configured_charge_current_a,configured_nominal_charge_rate_c,effective_charge_rate_c,nominal_capacity_ah,soh_pct,q_ref_ah,q_ref_node,lli_pct,negative_lam_pct,positive_lam_pct,external_charge_ah,negative_particle_lithium_mol_start,negative_particle_lithium_mol_end,intercalated_charge_increment_ah,total_plating_inventory_start_ah,total_plating_inventory_end_ah,reversible_plating_inventory_start_ah,reversible_plating_inventory_end_ah,reversible_plating_increment_ah,reversible_plating_depletion_ah,dead_lithium_inventory_start_ah,dead_lithium_inventory_end_ah,dead_lithium_increment_ah,sei_inventory_start_ah,sei_inventory_end_ah,sei_increment_ah,useful_charge_efficiency_pct,reversible_retention_pct,charge_balance_error_ah,charge_balance_error_pct,charge_balance_abs_error_pct,charge_balance_status,time_start_s,time_end_s,duration_s,cc_charge_ah,cv_charge_ah,cv_charge_fraction_pct,mean_current_a,mean_voltage_v,maximum_voltage_v,temperature_start_k,temperature_end_k,temperature_mean_k,temperature_max_k,temperature_rise_k,negative_surface_stoichiometry,negative_average_stoichiometry,negative_particle_radial_stoichiometry_gradient,minimum_electrolyte_concentration_mol_m3,negative_reaction_overpotential_v,plating_reaction_overpotential_v,negative_intercalation_current_density_mean_a_m2,negative_intercalation_current_density_max_a_m2,negative_plating_current_density_mean_a_m2,negative_plating_current_density_extreme_a_m2,negative_sei_current_density_mean_a_m2,negative_sei_current_density_max_a_m2,electrolyte_ohmic_loss_mean_v,electrolyte_ohmic_loss_max_v,negative_particle_concentration_overpotential_mean_v,negative_particle_concentration_overpotential_max_v,irreversible_heating_energy_wh,ohmic_heating_energy_wh,reversible_heating_energy_wh,total_heating_energy_wh,soc_crossing_count,soc_crossing_selection_rule,charge_trace_path,trace_start_row,trace_end_row,trace_start_time_s,trace_end_time_s,primary_status,status_flags,is_valid_for_efficiency_analysis,is_valid_for_mechanism_analysis,output_schema_version,charge_efficiency_algorithm_version
3,virtual,60-80,60.0,80.0,60.0,80.0,100.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.86364618924218,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.9915827413973717,4.85,100.0,4.86364618924218,0,,,,0.8343134359531335,0.11552828075843366,0.15182214200460845,0.9727292378484366,,,,,-0.13870598720158078,0.13870598720158078,,,4.6679083705615184e-05,,,0.0007700487709045231,116.59038389297598,99.96521867037343,-0.0005265425483323982,-0.0631108796337275,0.0631108796337275,SOC_UPPER_BOUND_NOT_REACHED,62999.353845959515,65907.34799285901,2907.9941468995003,0.22455292869332016,0.6097605072598132,73.08530355419876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-003.csv,,,62291.59353729285,69939.8774931181,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED,False,False,3,charge-efficiency-v1
3,virtual,80-100,80.0,100.0,80.0,,0.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.86364618924218,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.9915827413973717,4.85,100.0,4.86364618924218,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-003.csv,,,62291.59353729285,69939.8774931181,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED,False,False,3,charge-efficiency-v1
4,virtual,20-40,20.0,40.0,20.0,40.0,100.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.86364618924218,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.9915827413973717,4.85,100.0,4.86364618924218,0,,,,1.1868089192952598,0.042865254820460406,0.07915911606663517,0.9727292378484359,,,,,0.2140526768532734,0.0,,,2.3752817494460295e-05,,,0.00011291835521437185,81.96173975723515,99.99772460476902,-0.00010966657915845168,-0.009240457952032658,0.009240457952032658,SOC_UPPER_BOUND_NOT_REACHED,93513.37973445524,93892.8090446416,379.4293101863569,0.09261224390710017,1.0941966753881596,92.1965328705067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-004.csv,,,93513.37973445524,101208.36621299759,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED,False,False,3,charge-efficiency-v1
4,virtual,40-60,40.0,60.0,40.0,60.0,100.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.86364618924218,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.9915827413973717,4.85,100.0,4.86364618924218,0,,,,0.9177041826033504,0.07915911606663517,0.11545297731280994,0.9727292378484362,,,,,-0.05512506301835374,0.05512506301835374,,,2.7430308967799858e-05,,,0.00019377093754753202,105.99594687353286,99.98910239539454,-0.00012119347324746066,-0.01320615897201842,0.01320615897201842,SOC_UPPER_BOUND_NOT_REACHED,93892.8090446416,94242.93857088157,350.1295262399622,0.0,0.9177041826033504,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-004.csv,,,93513.37973445524,101208.36621299759,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED,False,False,3,charge-efficiency-v1
4,virtual,60-80,60.0,80.0,60.0,80.0,100.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.86364618924218,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.9915827413973717,4.85,100.0,4.86364618924218,0,,,,0.8282615285674112,0.11545297731280994,0.15174683855898471,0.9727292378484362,,,,,-0.1447157754681142,0.1447157754681142,,,4.0960117607787266e-05,,,0.0006389613293841384,117.44228173085635,99.9700497755198,-0.000431855259902747,-0.0521399636476776,0.0521399636476776,SOC_UPPER_BOUND_NOT_REACHED,94242.93857088157,97167.77301811043,2924.8344472288704,0.22440483655731694,0.6038566920100943,72.90652422967719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-004.csv,,,93513.37973445524,101208.36621299759,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED,False,False,3,charge-efficiency-v1
4,virtual,80-100,80.0,100.0,80.0,,0.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.86364618924218,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.9915827413973717,4.85,100.0,4.86364618924218,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-004.csv,,,93513.37973445524,101208.36621299759,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED,False,False,3,charge-efficiency-v1
5,virtual,20-40,20.0,40.0,20.0,40.0,100.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.86364618924218,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.9915827413973717,4.85,100.0,4.86364618924218,0,,,,1.1977531973679652,0.042798879849237734,0.0790927410954125,0.9727292378484362,,,,,0.22499595938979447,0.0,,,2.304070760545914e-05,,,0.00010208656550726725,81.21282748282252,99.99766227885712,-9.712714337828388e-05,-0.00810911159258172,0.00810911159258172,SOC_UPPER_BOUND_NOT_REACHED,124781.87462995223,125174.00026461967,392.12563466743774,0.08870634828761725,1.1090468490803478,92.59393767576263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-005.csv,,,124781.87462995223,132524.39568975082,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED,False,False,3,charge-efficiency-v1
5,virtual,40-60,40.0,60.0,40.0,60.0,100.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.86364618924218,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.9915827413973717,4.85,100.0,4.86364618924218,0,,,,0.9125648762356556,0.0790927410954125,0.11538660234158728,0.9727292378484362,,,,,-0.06028915442895827,0.06028915442895827,,,2.5983763226083284e-05,,,0.00017128677347598084,106.59288596126552,99.98632504719089,-7.247772052432211e-05,-0.007942199224595827,0.007942199224595827,SOC_UPPER_BOUND_NOT_REACHED,125174.00026461967,125532.56820164128,358.5679370216083,0.0,0.9125648762356556,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-005.csv,,,124781.87462995223,132524.39568975082,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED,False,False,3,charge-efficiency-v1
5,virtual,60-80,60.0,80.0,60.0,80.0,100.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.86364618924218,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.9915827413973717,4.85,100.0,4.86364618924218,0,,,,0.8222890558649517,0.11538660234158728,0.15168046358776205,0.9727292378484362,,,,,-0.15066033241288437,0.15066033241288437,,,3.7299445910906584e-05,,,0.0005572956725154107,118.29529177245819,99.97322712398643,-0.0003744446890264763,-0.04553686886086601,0.04553686886086601,SOC_UPPER_BOUND_NOT_REACHED,125532.56820164128,128477.25587029225,2944.6876686509786,0.224183447581343,0.5981056082836087,72.73666164199057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-005.csv,,,124781.87462995223,132524.39568975082,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED,False,False,3,charge-efficiency-v1
5,virtual,80-100,80.0,100.0,80.0,,0.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.86364618924218,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.9915827413973717,4.85,100.0,4.86364618924218,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-005.csv,,,124781.87462995223,132524.39568975082,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED,False,False,3,charge-efficiency-v1
