cycle,mode,soc_bin_id,soc_start_pct,soc_end_pct,actual_soc_start_pct,actual_soc_end_pct,soc_coverage_pct,soc_definition,soc_reference_capacity_ah,capacity_reference_node,soc_anchor_pct,soc_anchor_source,configured_charge_current_a,configured_nominal_charge_rate_c,effective_charge_rate_c,nominal_capacity_ah,soh_pct,q_ref_ah,q_ref_node,lli_pct,negative_lam_pct,positive_lam_pct,external_charge_ah,negative_particle_lithium_mol_start,negative_particle_lithium_mol_end,intercalated_charge_increment_ah,total_plating_inventory_start_ah,total_plating_inventory_end_ah,reversible_plating_inventory_start_ah,reversible_plating_inventory_end_ah,reversible_plating_increment_ah,reversible_plating_depletion_ah,dead_lithium_inventory_start_ah,dead_lithium_inventory_end_ah,dead_lithium_increment_ah,sei_inventory_start_ah,sei_inventory_end_ah,sei_increment_ah,useful_charge_efficiency_pct,reversible_retention_pct,charge_balance_error_ah,charge_balance_error_pct,charge_balance_abs_error_pct,charge_balance_status,time_start_s,time_end_s,duration_s,cc_charge_ah,cv_charge_ah,cv_charge_fraction_pct,mean_current_a,mean_voltage_v,maximum_voltage_v,temperature_start_k,temperature_end_k,temperature_mean_k,temperature_max_k,temperature_rise_k,negative_surface_stoichiometry,negative_average_stoichiometry,negative_particle_radial_stoichiometry_gradient,minimum_electrolyte_concentration_mol_m3,negative_reaction_overpotential_v,plating_reaction_overpotential_v,negative_intercalation_current_density_mean_a_m2,negative_intercalation_current_density_max_a_m2,negative_plating_current_density_mean_a_m2,negative_plating_current_density_extreme_a_m2,negative_sei_current_density_mean_a_m2,negative_sei_current_density_max_a_m2,electrolyte_ohmic_loss_mean_v,electrolyte_ohmic_loss_max_v,negative_particle_concentration_overpotential_mean_v,negative_particle_concentration_overpotential_max_v,irreversible_heating_energy_wh,ohmic_heating_energy_wh,reversible_heating_energy_wh,total_heating_energy_wh,soc_crossing_count,soc_crossing_selection_rule,charge_trace_path,trace_start_row,trace_end_row,trace_start_time_s,trace_end_time_s,primary_status,status_flags,is_valid_for_efficiency_analysis,is_valid_for_mechanism_analysis,output_schema_version,charge_efficiency_algorithm_version
3,virtual,60-80,60.0,80.0,60.0,80.0,100.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.868639720756586,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.9885144176860416,4.85,100.0,4.868639720756586,0,,,,0.9122907666171965,0.11563433197869223,0.15196545632601796,0.973727944151317,,,,,-0.06157617950685746,0.06157617950685746,,,7.753082797907129e-05,,,0.0002188329516956489,106.73438554704785,99.98476341339588,-0.00015736180693781687,-0.017249084688352102,0.017249084688352102,SOC_UPPER_BOUND_NOT_REACHED,62808.49479788647,65634.39187347065,2825.8970755841783,0.2239848195902322,0.6883059470269643,75.44808872496044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-003.csv,,,62205.946533313625,69631.40994946951,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED,False,False,3,charge-efficiency-v1
3,virtual,80-100,80.0,100.0,80.0,,0.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.868639720756586,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.9885144176860416,4.85,100.0,4.868639720756586,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-003.csv,,,62205.946533313625,69631.40994946951,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED,False,False,3,charge-efficiency-v1
4,virtual,20-40,20.0,40.0,20.0,40.0,100.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.868639720756586,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.9885144176860416,4.85,100.0,4.868639720756586,0,,,,1.0241588482285893,0.04295134206656828,0.07928246641389401,0.973727944151317,,,,,0.05041678873733823,0.0,,,1.1352662698630573e-05,,,2.25994725257736e-05,95.0758708803328,99.99862176263395,-1.98367952903844e-05,-0.001936886580113487,0.001936886580113487,SOC_UPPER_BOUND_NOT_REACHED,93227.7929572343,93517.2757261296,289.4827688953026,0.11105428796085096,0.9131045602677383,89.15653678597484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-004.csv,,,93227.7929572343,100705.0073951592,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED,False,False,3,charge-efficiency-v1
4,virtual,40-60,40.0,60.0,40.0,60.0,100.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.868639720756586,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.9885144176860416,4.85,100.0,4.868639720756586,0,,,,0.9645441391295392,0.07928246641389401,0.11561359076121976,0.9737279441513175,,,,,-0.009263799641472913,0.009263799641472913,,,9.93601538021668e-06,,,4.8356763919489565e-05,100.9521394251658,99.99170648429144,2.1701840394960925e-05,0.00224995824603174,0.00224995824603174,SOC_UPPER_BOUND_NOT_REACHED,93517.2757261296,93805.23372610129,287.9579999716828,0.0,0.9645441391295392,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-004.csv,,,93227.7929572343,100705.0073951592,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED,False,False,3,charge-efficiency-v1
4,virtual,60-80,60.0,80.0,60.0,80.0,100.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.868639720756586,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.9885144176860416,4.85,100.0,4.868639720756586,0,,,,0.9461615752809139,0.11561359076121976,0.15194471510854551,0.9737279441513178,,,,,-0.027673016170484226,0.027673016170484226,,,4.6874951167259564e-05,,,0.00019283113030226819,102.91349486077148,99.98872842621529,-0.0001330587813891393,-0.014063008355590254,0.014063008355590254,SOC_UPPER_BOUND_NOT_REACHED,93805.23372610129,96699.58918504199,2894.35545894071,0.2218987738377769,0.724262801443137,76.5474756495057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-004.csv,,,93227.7929572343,100705.0073951592,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED,False,False,3,charge-efficiency-v1
4,virtual,80-100,80.0,100.0,80.0,,0.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.868639720756586,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.9885144176860416,4.85,100.0,4.868639720756586,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-004.csv,,,93227.7929572343,100705.0073951592,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED,False,False,3,charge-efficiency-v1
5,virtual,20-40,20.0,40.0,20.0,40.0,100.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.868639720756586,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.9885144176860416,4.85,100.0,4.868639720756586,0,,,,1.0575498294193917,0.04293299677424435,0.07926412112157008,0.973727944151317,,,,,0.08383011383558212,0.0,,,1.2996571389293013e-05,,,2.1343332786499802e-05,92.07395406473718,100.00077807846765,-4.256847168315758e-05,-0.004025197725815739,0.004025197725815739,SOC_UPPER_BOUND_NOT_REACHED,124301.39138641498,124604.54824494435,303.1568585293775,0.10960787758368895,0.9479419518357026,89.63567724805316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-005.csv,,,124301.39138641498,131741.333151647,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED,False,False,3,charge-efficiency-v1
5,virtual,40-60,40.0,60.0,40.0,60.0,100.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.868639720756586,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.9885144176860416,4.85,100.0,4.868639720756586,0,,,,0.9691617834707063,0.07926412112157008,0.11559524546889581,0.973727944151317,,,,,-0.0046473151755209025,0.0046473151755209025,,,1.9813807943395165e-05,,,4.420707668815506e-05,100.47114535039329,99.99162632118866,1.7133610278552425e-05,0.0017678792716314636,0.0017678792716314636,SOC_UPPER_BOUND_NOT_REACHED,124604.54824494435,124910.7482944935,306.2000495491475,0.0,0.9691617834707063,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-005.csv,,,124301.39138641498,131741.333151647,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED,False,False,3,charge-efficiency-v1
5,virtual,60-80,60.0,80.0,60.0,80.0,100.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.868639720756586,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.9885144176860416,4.85,100.0,4.868639720756586,0,,,,0.9100791414236308,0.11559524546889581,0.15192636981622154,0.973727944151317,,,,,-0.06376925554657664,0.06376925554657664,,,7.097280295821509e-05,,,0.00016499975065139075,106.99376568812696,99.98676457756169,-0.00011551973471923827,-0.012693372417978013,0.012693372417978013,SOC_UPPER_BOUND_NOT_REACHED,124910.7482944935,127741.35458969277,2830.606295199264,0.22400439345283796,0.6860747479707928,75.38627320889594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-005.csv,,,124301.39138641498,131741.333151647,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED,False,False,3,charge-efficiency-v1
5,virtual,80-100,80.0,100.0,80.0,,0.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.868639720756586,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.9885144176860416,4.85,100.0,4.868639720756586,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-005.csv,,,124301.39138641498,131741.333151647,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED,False,False,3,charge-efficiency-v1
