cycle,mode,soc_bin_id,soc_start_pct,soc_end_pct,actual_soc_start_pct,actual_soc_end_pct,soc_coverage_pct,soc_definition,soc_reference_capacity_ah,capacity_reference_node,soc_anchor_pct,soc_anchor_source,configured_charge_current_a,configured_nominal_charge_rate_c,effective_charge_rate_c,nominal_capacity_ah,soh_pct,q_ref_ah,q_ref_node,lli_pct,negative_lam_pct,positive_lam_pct,external_charge_ah,negative_particle_lithium_mol_start,negative_particle_lithium_mol_end,intercalated_charge_increment_ah,total_plating_inventory_start_ah,total_plating_inventory_end_ah,reversible_plating_inventory_start_ah,reversible_plating_inventory_end_ah,reversible_plating_increment_ah,reversible_plating_depletion_ah,dead_lithium_inventory_start_ah,dead_lithium_inventory_end_ah,dead_lithium_increment_ah,sei_inventory_start_ah,sei_inventory_end_ah,sei_increment_ah,useful_charge_efficiency_pct,reversible_retention_pct,charge_balance_error_ah,charge_balance_error_pct,charge_balance_abs_error_pct,charge_balance_status,time_start_s,time_end_s,duration_s,cc_charge_ah,cv_charge_ah,cv_charge_fraction_pct,mean_current_a,mean_voltage_v,maximum_voltage_v,temperature_start_k,temperature_end_k,temperature_mean_k,temperature_max_k,temperature_rise_k,negative_surface_stoichiometry,negative_average_stoichiometry,negative_particle_radial_stoichiometry_gradient,minimum_electrolyte_concentration_mol_m3,negative_reaction_overpotential_v,plating_reaction_overpotential_v,negative_intercalation_current_density_mean_a_m2,negative_intercalation_current_density_max_a_m2,negative_plating_current_density_mean_a_m2,negative_plating_current_density_extreme_a_m2,negative_sei_current_density_mean_a_m2,negative_sei_current_density_max_a_m2,electrolyte_ohmic_loss_mean_v,electrolyte_ohmic_loss_max_v,negative_particle_concentration_overpotential_mean_v,negative_particle_concentration_overpotential_max_v,irreversible_heating_energy_wh,ohmic_heating_energy_wh,reversible_heating_energy_wh,total_heating_energy_wh,soc_crossing_count,soc_crossing_selection_rule,charge_trace_path,trace_start_row,trace_end_row,trace_start_time_s,trace_end_time_s,primary_status,status_flags,is_valid_for_efficiency_analysis,is_valid_for_mechanism_analysis,output_schema_version,charge_efficiency_algorithm_version
3,virtual,60-80,60.0,80.0,60.0,80.0,100.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.863936692758327,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.9914040661061176,4.85,100.0,4.863936692758327,0,,,,0.8995561574449461,0.11554093605814889,0.15183696512120348,0.9727873385516654,,,,,-0.07353747009104507,0.07353747009104507,,,4.7500574325382136e-05,,,0.0007925509890370219,108.14081261082372,99.96595109912919,-0.0005337625790365896,-0.05933621537900001,0.05933621537900001,SOC_UPPER_BOUND_NOT_REACHED,62792.86448272958,65696.1964459026,2903.331963173021,0.22490402945974877,0.6746521279851974,74.99833361170526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-003.csv,,,62147.904483588834,69714.70245576143,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED,False,False,3,charge-efficiency-v1
3,virtual,80-100,80.0,100.0,80.0,,0.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.863936692758327,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.9914040661061176,4.85,100.0,4.863936692758327,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-003.csv,,,62147.904483588834,69714.70245576143,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED,False,False,3,charge-efficiency-v1
4,virtual,20-40,20.0,40.0,20.0,40.0,100.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.863936692758327,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.9914040661061176,4.85,100.0,4.863936692758327,0,,,,1.0727255021802176,0.042879878916288534,0.07917590797934312,0.9727873385516652,,,,,0.09991587727417472,0.0,,,9.190159926804938e-06,,,9.428607852544207e-05,90.68371513258172,99.99792245506123,-8.118988407468386e-05,-0.007568561007422007,0.007568561007422007,SOC_UPPER_BOUND_NOT_REACHED,93304.21826796686,93633.7998841114,329.58161614454247,0.09011135635571765,0.9826141458244998,91.59977494964232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-004.csv,,,93304.21826796686,100932.1042302398,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED,False,False,3,charge-efficiency-v1
4,virtual,40-60,40.0,60.0,40.0,60.0,100.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.863936692758327,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.9914040661061176,4.85,100.0,4.863936692758327,0,,,,0.9649864284967997,0.07917590797934312,0.11547193704239773,0.9727873385516658,,,,,-0.007917187168484857,0.007917187168484857,,,1.3256783888535419e-05,,,0.00018667071624122594,100.808395830708,99.98795038871168,-8.365038651092505e-05,-0.008668555747590232,0.008668555747590232,SOC_UPPER_BOUND_NOT_REACHED,93633.7998841114,93964.81771321669,331.01782910528885,0.0,0.9649864284967997,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-004.csv,,,93304.21826796686,100932.1042302398,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED,False,False,3,charge-efficiency-v1
4,virtual,60-80,60.0,80.0,60.0,80.0,100.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.863936692758327,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.9914040661061176,4.85,100.0,4.863936692758327,0,,,,0.8959713663725591,0.11547193704239773,0.15176796610545232,0.972787338551665,,,,,-0.07707302776358133,0.07707302776358133,,,4.1911822170472165e-05,,,0.0006613769564271128,108.57348516505654,99.97130984380492,-0.00044623319412206985,-0.04980440345194235,0.04980440345194235,SOC_UPPER_BOUND_NOT_REACHED,93964.81771321669,96907.10396906524,2942.286255848544,0.22443565121072215,0.671535715161837,74.9505777043551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-004.csv,,,93304.21826796686,100932.1042302398,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED,False,False,3,charge-efficiency-v1
4,virtual,80-100,80.0,100.0,80.0,,0.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.863936692758327,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.9914040661061176,4.85,100.0,4.863936692758327,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-004.csv,,,93304.21826796686,100932.1042302398,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED,False,False,3,charge-efficiency-v1
5,virtual,20-40,20.0,40.0,20.0,40.0,100.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.863936692758327,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.9914040661061176,4.85,100.0,4.863936692758327,0,,,,1.0769171761315612,0.04281971031406911,0.07911573937712371,0.9727873385516655,,,,,0.10411389647108374,0.0,,,8.711531338495993e-06,,,8.41756364883886e-05,90.33074781535709,99.998519746071,-7.694605901509277e-05,-0.00714503034406916,0.00714503034406916,SOC_UPPER_BOUND_NOT_REACHED,124521.62159006082,124858.77652140736,337.1549313465421,0.0862121981431642,0.990704977988397,91.99453773661122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-005.csv,,,124521.62159006082,132207.30392878118,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED,False,False,3,charge-efficiency-v1
5,virtual,40-60,40.0,60.0,40.0,60.0,100.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.863936692758327,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.9914040661061176,4.85,100.0,4.863936692758327,0,,,,0.9640475962151644,0.07911573937712371,0.11541176844017831,0.9727873385516654,,,,,-0.008844418950597135,0.008844418950597135,,,1.2451598146840455e-05,,,0.00016487506546597822,100.90656751500788,99.98914196617396,-7.265004951673149e-05,-0.0075359401135332345,0.0075359401135332345,SOC_UPPER_BOUND_NOT_REACHED,124858.77652140736,125196.77383393655,337.99731252917815,0.0,0.9640475962151644,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-005.csv,,,124521.62159006082,132207.30392878118,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED,False,False,3,charge-efficiency-v1
5,virtual,60-80,60.0,80.0,60.0,80.0,100.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.863936692758327,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.9914040661061176,4.85,100.0,4.863936692758327,0,,,,0.8924834348250565,0.11541176844017831,0.1517077975032329,0.9727873385516654,,,,,-0.08053297979601229,0.08053297979601229,,,3.83359562231249e-05,,,0.0005797723890734498,108.99780327489776,99.97433273711705,-0.00038903227589326406,-0.04358985956635953,0.04358985956635953,SOC_UPPER_BOUND_NOT_REACHED,125196.77383393655,128177.27736852759,2980.503534591044,0.22397356027198595,0.6685098745530705,74.90445743501233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-005.csv,,,124521.62159006082,132207.30392878118,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED,False,False,3,charge-efficiency-v1
5,virtual,80-100,80.0,100.0,80.0,,0.0,NEGATIVE_PARTICLE_LITHIUM_DELTA_OVER_FROZEN_Q_REF_V1,4.863936692758327,0,20.0,W10_80_PERCENT_DISCHARGE_WINDOW,14.55,3.0000000000000004,2.9914040661061176,4.85,100.0,4.863936692758327,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,FIRST_UPWARD_CROSSING,charge_timeseries/cycle-005.csv,,,124521.62159006082,132207.30392878118,SOC_UPPER_BOUND_NOT_REACHED,SOC_UPPER_BOUND_NOT_REACHED,False,False,3,charge-efficiency-v1
