cycle,mode,lli_pct,normal_sei_loss_ah,sei_on_cracks_loss_ah,total_sei_loss_ah,sei_loss_ah,total_plated_lithium_ah,dead_lithium_ah,reversible_plated_lithium_ah,plating_loss_ah,dead_lithium_loss_ah,negative_sei_thickness_m,negative_sei_on_cracks_thickness_m,negative_electrode_min_potential_v,temperature_max_k,ambient_temperature_k,temperature_rise_max_k,negative_lam_pct,positive_lam_pct,negative_porosity,positive_porosity,negative_active_material_fraction,positive_active_material_fraction
39,virtual,0.49714429118188264,0.032333538907614125,0.06975161307922834,0.10208515198684245,0.10208515198684245,0.002968033937015564,0.0029515526859818426,1.6481251033721202e-05,0.002968033937015564,0.0029515526859818426,4.0995677577646485e-08,4.0681548604805514e-08,-0.2430210866516736,322.06848991625685,296.15,25.918489916256874,0.011480666565901743,0.01292431607708977,0.2061973007066486,0.33499999999999996,0.7499138950007559,0.6649140532980875
40,virtual,0.5048627937367911,0.03280996961383742,0.07066793857133546,0.10347790818517288,0.10347790818517288,0.003032743505514842,0.0030164686554735977,1.627485004124414e-05,0.003032743505514842,0.0030164686554735977,4.1526182177743434e-08,4.121568485603325e-08,-0.24374164294166153,321.8615649264704,296.15,25.71156492647043,0.011772477171305695,0.013220025889438602,0.20559829380417208,0.33499999999999996,0.7499117064212153,0.6649120868278354
41,virtual,0.5125471423485095,0.0332812773733937,0.07157425504987537,0.10485553242326907,0.10485553242326907,0.0031002042132534514,0.003084133558791211,1.607065446224045e-05,0.0031002042132534514,0.003084133558791211,4.2050986713468914e-08,4.174397613960587e-08,-0.24459217508993478,321.5312314553613,296.15,25.38123145536133,0.012064191987605,0.01351361938277762,0.20500559473222651,0.33499999999999996,0.749909518560093,0.6649101344311047
42,virtual,0.5201477650008854,0.0337475308343539,0.0724707059018434,0.1062182367361973,0.1062182367361973,0.003166699786120287,0.003150831413352071,1.586837276821608e-05,0.003166699786120287,0.003150831413352071,4.257016755543604e-08,4.22665062120074e-08,-0.2454446037514501,321.4150867003877,296.15,25.265086700387712,0.012355809419105412,0.0138058273476247,0.20441932826285536,0.33499999999999996,0.7499073314293568,0.6649081912481385
43,virtual,0.5276937633501149,0.03420894820535313,0.07335772115702179,0.10756666936237491,0.10756666936237491,0.0032341507246874115,0.003218482697319413,1.5668027367998424e-05,0.0032341507246874115,0.003218482697319413,4.308396757433353e-08,4.278352600169083e-08,-0.24625071044761335,321.183247572898,296.15,25.033247572898006,0.012647327660260999,0.01409626725855162,0.20383910603395963,0.33499999999999996,0.7499051450425481,0.6649062598227308
44,virtual,0.5351888087660228,0.03466566909025132,0.07423557883126781,0.10890124792151915,0.10890124792151915,0.003302684348189776,0.0032872147452635563,1.5469602926219527e-05,0.003302684348189776,0.0032872147452635563,4.359254213625851e-08,4.329519777360056e-08,-0.24694623805773003,320.93692746433027,296.15,24.78692746433029,0.012938745170529842,0.014384948544147846,0.2032647421799058,0.33499999999999996,0.7499029594112211,0.6649043400921816
45,virtual,0.5426358985557869,0.035117827595180305,0.0751045456031802,0.11022237319836051,0.11022237319836051,0.0033723870569544144,0.0033571138990904216,1.527315786399282e-05,0.0033723870569544144,0.0033571138990904216,4.409604048866758e-08,4.380167717627436e-08,-0.2477160588266891,320.68018882276766,296.15,24.530188822767684,0.013230060330343463,0.014671822613792074,0.20269606040187504,0.33499999999999996,0.7499007745475226,0.6649024323796184
46,virtual,0.004815507926068108,0.03556890652897491,0.07597132165583731,0.11154022818481221,0.11154022818481221,-0.03624235324916037,0.00319921816787637,-0.03944157141703674,-0.03624235324916037,0.00319921816787637,4.459833949869304e-08,4.430687295164827e-08,-0.2493943386365669,326.21327926377654,296.15,30.063279263776565,0.013520420004127232,0.014954081062654723,0.20442883032682335,0.33499999999999996,0.7498985968499692,0.6649005553609335
47,virtual,0.5541232683566477,0.03601164151125803,0.07682195603703393,0.11283359754829196,0.11283359754829196,0.003274360718704618,0.0032594767152156197,1.4884003488998317e-05,0.003274360718704618,0.0032594767152156197,4.50913526916366e-08,4.480264686098364e-08,-0.248060144065776,320.8716826612265,296.15,24.72168266122651,0.013811516300293647,0.015241907649084396,0.20158571841971282,0.33499999999999996,0.749896413627748,0.6648986413141338
48,virtual,0.5614507218773781,0.03645086171360597,0.07766573550093366,0.11411659721453962,0.11411659721453962,0.0033486030246717823,0.0033339101731458447,1.4692851525937613e-05,0.0033486030246717823,0.0033339101731458447,4.5580455797422715e-08,4.529441612982508e-08,-0.24996442082170828,319.8019295979135,296.15,23.651929597913522,0.014102504742581345,0.015522998542067512,0.20103306810802526,0.33499999999999996,0.7498942312144308,0.6648967720596954
49,virtual,0.5687884007013366,0.03688593941223926,0.07850146051296189,0.11538739992520115,0.11538739992520115,0.0034278698341439215,0.00341336642434174,1.4503409802181684e-05,0.0034278698341439215,0.00341336642434174,4.6064949949611e-08,4.578148129425021e-08,-0.25106059366267464,319.15966438966745,296.15,23.009664389667478,0.014393383342479638,0.01580152504493526,0.2004853394800012,0.33499999999999996,0.7498920496249315,0.6648949198584514
50,virtual,0.5760383045180646,0.03731669863548327,0.07932879933464566,0.11664549797012894,0.11664549797012894,0.0035051225297703377,0.0034908062195985446,1.4316310171793092e-05,0.0035051225297703377,0.0034908062195985446,4.654463920023258e-08,4.6263648994980894e-08,-0.25157304185507623,319.1648664375764,296.15,23.014866437576416,0.014684150941292273,0.016079013120034347,0.19994315747238064,0.33499999999999996,0.7498898688679404,0.6648930745627519
51,virtual,0.58326766355583,0.03774355099047198,0.080148548356729,0.11789209934720098,0.11789209934720098,0.003584907064935448,0.0035707767814620816,1.4130283473366527e-05,0.003584907064935448,0.0035707767814620816,4.70199817398166e-08,4.674138378302818e-08,-0.25215085816037264,318.72840802938356,296.15,22.57840802938358,0.014974805514938794,0.01635424555773568,0.19940574232374828,0.33499999999999996,0.7498876889586381,0.6648912442670413
52,virtual,0.589817646328072,0.038171781341503015,0.08097086060197904,0.11914264194348206,0.11914264194348206,0.003613877149661975,0.0035999336282197866,1.3943521442188241e-05,0.003613877149661975,0.0035999336282197866,4.7496861091836785e-08,4.7220606768590003e-08,-0.2529333045756448,323.7618670955201,296.15,27.611867095520097,0.015265345437470046,0.01662855158714649,0.19886958784491196,0.33499999999999996,0.7498855099092191,0.6648894201319456
53,virtual,0.596377590710361,0.03859550846597004,0.0817844464209087,0.12037995488687873,0.12037995488687873,0.003648162752229379,0.0036344041342200807,1.375861800929825e-05,0.003648162752229379,0.0036344041342200807,4.7968729764572656e-08,4.769473411644237e-08,-0.25355778382263566,323.1885316490563,296.15,27.038531649056324,0.015555763360637798,0.01690135422848016,0.19833877953697732,0.33499999999999996,0.7498833317747953,0.6648876059943808
54,virtual,0.6035575664999442,0.03901201930648836,0.0825841026205354,0.12159612192702375,0.12159612192702375,0.003735026064426038,0.0037214492384337996,1.3576825992238535e-05,0.003735026064426038,0.0037214492384337996,4.8432567287857224e-08,4.81607315977738e-08,-0.2542156761985375,317.3820031700626,296.15,21.232003170062626,0.015846060755279723,0.01717039613917848,0.1978139615497908,0.33499999999999996,0.7498811545443355,0.6648858168656746
55,virtual,0.6111120572657285,0.03943106012212341,0.08338854463828657,0.12281960476040998,0.12281960476040998,0.0038470154839791828,0.003833621750781757,1.3393733197425949e-05,0.0038470154839791828,0.003833621750781757,4.8899224054452776e-08,4.8629513573252833e-08,-0.25495967455443463,314.91987334993337,296.15,18.76987334993339,0.01613623596772129,0.01743209181464067,0.1972845606553782,0.33499999999999996,0.7498789782302422,0.6648840765894328
56,virtual,0.6184611633006938,0.039844402889977135,0.0841819802037175,0.12402638309369464,0.12402638309369464,0.003949746580526754,0.003936533352985672,1.3213227541082097e-05,0.003949746580526754,0.003936533352985672,4.935953983962299e-08,4.9091870562693065e-08,-0.2555886087991916,315.15530371753874,296.15,19.005303717538766,0.016426286752590613,0.0176938769681243,0.1967628357349807,0.33499999999999996,0.7498768028493557,0.6648823357181621
57,virtual,0.6262806992499179,0.04026382490087353,0.08498701851651246,0.125250843417386,0.125250843417386,0.0040809241899882895,0.004067894513143313,1.3029676844976239e-05,0.0040809241899882895,0.004067894513143313,4.982662626407635e-08,4.956098741199042e-08,-0.25632449774014965,313.9965234776326,296.15,17.846523477632616,0.016716209251526948,0.017950745040224092,0.19623190506349392,0.33499999999999996,0.7498746284306137,0.6648806275454827
58,virtual,0.6338023610652925,0.040675465129611274,0.0857770574252653,0.12645252255487657,0.12645252255487657,0.004198220128039263,0.004185370714271128,1.2849413768134879e-05,0.004198220128039263,0.004185370714271128,5.028505183426143e-08,5.002135087988549e-08,-0.25692637691285963,314.07540601770944,296.15,17.925406017709463,0.01700600132561192,0.018207041174306937,0.19571151544284376,0.33499999999999996,0.7498724549900581,0.664878923176191
