node,q_rpt_start_ah,q_rpt_end_ah,capacity_ah,soh_initial_pct,soh_nominal_pct,mode,start_time_s,end_time_s,diagnostic_duration_s,changed_main_state,main_state_hash_before,main_state_hash_after,main_time_before_s,main_time_after_s,main_capacity_before_ah,main_capacity_after_ah,became_q_ref,output_schema_version,next_step5_target_ah,next_window_target_ah,planned_udds_remaining_ah
0,-3.902242369335205,0.966296060659501,4.868538429994706,100.0,100.38223566999393,virtual,0.0,81238.91112434135,81238.91112434135,False,163796434bae0dba4bacfa52e9b943cec89b92ef127644cba72eeac64de5b389,163796434bae0dba4bacfa52e9b943cec89b92ef127644cba72eeac64de5b389,0.0,0.0,0.0,0.0,True,3,0.9737076859989412,3.894830743995765,2.9211230579968235
25,-3.9001449822115313,0.9554264839375562,4.855571466149088,99.7336579749329,100.11487559070285,virtual,777260.2548827855,858356.5319646128,81096.27708182728,False,e6c44da61551a2513851441baea17ce1ddaddecaf1e60b5e0dc8909679f97938,e6c44da61551a2513851441baea17ce1ddaddecaf1e60b5e0dc8909679f97938,777260.2548827855,777260.2548827855,-0.004971532880172809,-0.004971532880172809,True,3,0.9711142932298176,3.8844571729192703,2.913342879689453
75,-3.8977272680880315,0.9405542268991598,4.838281494987191,99.37852118366564,99.75838133994209,virtual,2342140.0164659475,2423083.825548493,80943.80908254534,False,6af5a5d5dd5801be10d4843dffc1eef94487b44d546aedbd682852225a57dddf,6af5a5d5dd5801be10d4843dffc1eef94487b44d546aedbd682852225a57dddf,2342140.0164659475,2342140.0164659475,-0.012552670897115644,-0.012552670897115644,True,3,0.9676562989974382,3.870625195989753,2.9029688969923146
