cycle,mode,lli_pct,normal_sei_loss_ah,sei_on_cracks_loss_ah,total_sei_loss_ah,sei_loss_ah,total_plated_lithium_ah,dead_lithium_ah,reversible_plated_lithium_ah,plating_loss_ah,dead_lithium_loss_ah,negative_sei_thickness_m,negative_sei_on_cracks_thickness_m,negative_electrode_min_potential_v,temperature_max_k,ambient_temperature_k,temperature_rise_max_k,negative_lam_pct,positive_lam_pct,negative_porosity,positive_porosity,negative_active_material_fraction,positive_active_material_fraction
53,virtual,0.25144271069123647,0.009557463372284164,0.02540551071518333,0.03496297408746749,0.03496297408746749,0.007447506620186772,0.0074228089984786656,2.469762170810661e-05,0.007447506620186772,0.0074228089984786656,1.564101388006683e-08,1.4816023102288024e-08,-0.21090704218713177,330.3191721388383,296.15,34.16917213883835,0.01567028677561666,0.019330787946827854,0.23462501417450587,0.33499999999999996,0.749882472849183,0.6648714502601538
54,virtual,0.25416103995735284,0.009676956016076292,0.025646212940306924,0.03532316895638322,0.03532316895638322,0.007502023058494886,0.007477372199712225,2.465085878266063e-05,0.007502023058494886,0.007477372199712225,1.577409046757488e-08,1.495628599440297e-08,-0.21106979098413448,330.3602732810192,296.15,34.21027328101923,0.01596565549374418,0.019683970874993406,0.23446790616815977,0.33499999999999996,0.7498802575837971,0.6648691015936815
55,virtual,0.25750875989461974,0.009794761610328072,0.02588329845925435,0.03567806006958242,0.03567806006958242,0.007603956249425996,0.0075793501778944035,2.4606071531592215e-05,0.007603956249425996,0.0075793501778944035,1.5905289654462282e-08,1.5094437737376247e-08,-0.22021603576976867,327.6900642990266,296.15,31.540064299026596,0.016261023731956925,0.020039579087637094,0.23431031682484876,0.33499999999999996,0.7498780423220104,0.6648667367990674
56,virtual,0.2608354798484811,0.009911624845274553,0.02611827921349442,0.03602990405876898,0.03602990405876898,0.00770531897483362,0.007680757612292784,2.4561362540836094e-05,0.00770531897483362,0.007680757612292784,1.603544048776891e-08,1.5231360078418917e-08,-0.21149837222578866,327.6672469298365,296.15,31.517246929836517,0.016556391472661858,0.02039491156970996,0.2341540628917541,0.33499999999999996,0.7498758270639552,0.6648643738380616
57,virtual,0.26414123280721924,0.01002756859787218,0.02635121175623,0.03637878035410218,0.03637878035410218,0.0078060903228423404,0.007781573187059675,2.4517135782665435e-05,0.0078060903228423404,0.007781573187059675,1.616456842719824e-08,1.5367086023305346e-08,-0.21149065032945438,327.64365217285166,296.15,31.493652172851682,0.016851758742120637,0.020749975586895175,0.23399911163284084,0.33499999999999996,0.7498736118094342,0.6648620126623473
58,virtual,0.2674298567070963,0.01014261431338905,0.02658214911180346,0.036724763425192514,0.036724763425192514,0.007906529113550982,0.007882055934600098,2.4473178950884175e-05,0.007906529113550982,0.007882055934600098,1.6292697338828758e-08,1.5501646519054688e-08,-0.21192928351180784,327.61580666892934,296.15,31.46580666892936,0.017147125457228185,0.021104753975563995,0.2338454162198746,0.33499999999999996,0.7498713965590709,0.6648596533860627
59,virtual,0.27070395042602513,0.010256782626822033,0.026811142075499037,0.03706792470232107,0.03706792470232107,0.008006804291206584,0.007982374924830012,2.44293663765726e-05,0.008006804291206584,0.007982374924830012,1.6419850186955943e-08,1.56350712118794e-08,-0.2118536806597116,327.5834137970212,296.15,31.433413797021217,0.017442491646605163,0.021459241119870853,0.23369293633265054,0.33499999999999996,0.7498691813126506,0.6648572960465531
60,virtual,0.27395039250363595,0.010370096433261464,0.027038245409222245,0.037408341842483706,0.037408341842483706,0.008105934023738376,0.008081548210280452,2.4385813457924316e-05,0.008105934023738376,0.008081548210280452,1.654605245232165e-08,1.5767392060281926e-08,-0.21207361236711755,327.5734759837123,296.15,31.423475983712308,0.01773785723544563,0.021813503788294497,0.2335416956843882,0.33499999999999996,0.7498669660707342,0.6648549401998081
61,virtual,0.2771869174078887,0.010482571923468442,0.027263499914001003,0.03774607183746945,0.03774607183746945,0.008205197230691113,0.008180854564768882,2.4342665922230666e-05,0.008205197230691113,0.008180854564768882,1.6671322151941618e-08,1.5898632880708798e-08,-0.21370979733952508,327.53452013367735,296.15,31.38452013367737,0.018033222230272372,0.022167468644042287,0.2333915957957143,0.33499999999999996,0.7498647508332731,0.6648525863335173
62,virtual,0.28039503849916514,0.010594231754403771,0.02748695885917204,0.038081190613575816,0.038081190613575816,0.008303221420849575,0.008278921839828632,2.429958102094336e-05,0.008303221420849575,0.008278921839828632,1.6795684501977078e-08,1.602882475963825e-08,-0.22038984866554293,327.52947290249415,296.15,31.37947290249417,0.018328586544654968,0.02252120782925715,0.23324268376031007,0.33499999999999996,0.7498625356009152,0.6648502339679356
63,virtual,0.28358830837478877,0.010705091395297295,0.027708660669676755,0.03841375206497405,0.03841375206497405,0.008400980435146914,0.008376723497552554,2.4256937594360067e-05,0.008400980435146914,0.008376723497552554,1.6919156716625685e-08,1.6157990126449375e-08,-0.21258675097303711,327.5004922159237,296.15,31.350492215923737,0.0186239501254164,0.022874672254076245,0.2330948801041071,0.33499999999999996,0.7498603203740595,0.6648478834295106
64,virtual,0.28676335905730355,0.010815169651894994,0.027928650028350953,0.03874381968024595,0.03874381968024595,0.008498209647624455,0.00847399528077882,2.42143668456353e-05,0.008498209647624455,0.00847399528077882,1.7041759724920436e-08,1.6286155059003783e-08,-0.21325429720321834,327.4798521294615,296.15,31.32985212946153,0.01891931292385607,0.02322787248523639,0.2329481730290471,0.33499999999999996,0.7498581051530712,0.6648455346479734
65,virtual,0.2899278643651968,0.010924481957490592,0.028146964483725074,0.039071446441215664,0.039071446441215664,0.008595453975285664,0.008571281934512925,2.417204077273874e-05,0.008595453975285664,0.008571281934512925,1.7163510701503902e-08,1.6413341474208665e-08,-0.22046384262145388,327.44632480242973,296.15,31.29632480242975,0.01921467497031415,0.0235807779411914,0.23280250831009314,0.33499999999999996,0.7498558899377228,0.6648431878266913
66,virtual,0.29306724294342246,0.01103304564033724,0.02836364500423035,0.03939669064456759,0.03939669064456759,0.008691629408928273,0.008667499474658709,2.412993426956396e-05,0.008691629408928273,0.008667499474658709,1.728442893091924e-08,1.6539573282615674e-08,-0.22098429250106483,327.43361706613166,296.15,31.283617066131683,0.019510036160269806,0.023933484603233524,0.23265792385565515,0.33499999999999996,0.749853674728798,0.6648408423273887
67,virtual,0.2961887710818729,0.011140876825122357,0.02857872980880805,0.039719606633930406,0.039719606633930406,0.008787252703524236,0.008763164667496359,2.4088036027877097e-05,0.008787252703524236,0.008763164667496359,1.7404532357985646e-08,1.6664872790758745e-08,-0.22051411220159958,327.41503045247214,296.15,31.26503045247216,0.019805396515295115,0.024285931894723944,0.23251436649071186,0.33499999999999996,0.7498514595261354,0.6648384985529002
68,virtual,0.299294369100096,0.01124799020620033,0.028792253941779807,0.04004024414798014,0.04004024414798014,0.00888244884483669,0.008858402459882035,2.4046384954654748e-05,0.00888244884483669,0.008858402459882035,1.752383733527877e-08,1.6789260453411948e-08,-0.22053790179948002,327.39327073987164,296.15,31.24327073987166,0.020100756003316178,0.02463812245157726,0.2323718077136042,0.33499999999999996,0.7498492443299752,0.6648361564856972
69,virtual,0.3023850554802152,0.011354400372292697,0.029004251937663785,0.040358652309956486,0.040358652309956486,0.00897727754704906,0.008953272324727878,2.4005222321181116e-05,0.00897727754704906,0.008953272324727878,1.7642360097964094e-08,1.69127564274856e-08,-0.21367686268357344,327.36969589347535,296.15,31.219695893475375,0.020396114605034654,0.024990052919477534,0.23223022306857813,0.33499999999999996,0.7498470291404623,0.6648338161480857
70,virtual,0.305466937335126,0.011460118502965827,0.02921475126224868,0.040674869765214505,0.040674869765214505,0.009072172290098664,0.00904820832480685,2.3963965291813605e-05,0.009072172290098664,0.00904820832480685,1.7760113085828162e-08,1.7035376747538006e-08,-0.21373760715602264,327.3293867782729,296.15,31.179386778272942,0.02069147229495627,0.025341724484860606,0.23208957091669402,0.33499999999999996,0.7498448139577879,0.6648314775321759
71,virtual,0.308532644541188,0.011565163123123317,0.029423793742156253,0.04098895686527957,0.04098895686527957,0.009166578719705245,0.00914265577393342,2.3922945771824577e-05,0.009166578719705245,0.00914265577393342,1.7877116916729802e-08,1.7157145821406097e-08,-0.21388855541674717,327.3140427267715,296.15,31.164042726771527,0.02098682903991289,0.02569311913057959,0.23194985759148384,0.33499999999999996,0.7498425987822007,0.6648291407577819
72,virtual,0.31158543495580204,0.011669545613411582,0.029631406727737595,0.04130095234114918,0.04130095234114918,0.009260721980372547,0.009236839869515408,2.3882110857138816e-05,0.009260721980372547,0.009236839869515408,1.7993384254693114e-08,1.7278079615240234e-08,-0.22064590875254791,327.2890890194812,296.15,31.13908901948122,0.021282184804590543,0.026044251031208887,0.2318110534913802,0.33499999999999996,0.7498403836139657,0.6648268057306427
73,virtual,0.3146296372457158,0.011773278178158444,0.029837618979976294,0.041610897158134735,0.041610897158134735,0.009354906230258692,0.009331064780251922,2.3841450006769835e-05,0.009354906230258692,0.009331064780251922,1.8108928680941632e-08,1.7398194917255605e-08,-0.22067150425434576,327.25662425545676,296.15,31.10662425545678,0.021577539549909375,0.026395096771523185,0.2316731234808944,0.33499999999999996,0.7498381684533758,0.6648244726064696
74,virtual,0.3176522217372053,0.011876373327539033,0.030042459649278184,0.041918832976817214,0.041918832976817214,0.009448164965017027,0.00942436399708793,2.3800967929097153e-05,0.009448164965017027,0.00942436399708793,1.8223764117383258e-08,1.7517508742228224e-08,-0.22069984060700126,327.24293960836815,296.15,31.09293960836817,0.0218728932702561,0.026745758875236447,0.23153610576723624,0.33499999999999996,0.7498359533004731,0.6648221407034799
75,virtual,0.32065442067263916,0.011978844982380533,0.030245960478610393,0.04222480546099093,0.04222480546099093,0.009540575814263713,0.009516815228751934,2.3760585511779092e-05,0.009540575814263713,0.009516815228751934,1.8337906056645615e-08,1.7636039616151224e-08,-0.21515073080034136,327.2343972528866,296.15,31.084397252886617,0.022168245894562233,0.027096200679480376,0.23139997633472992,0.33499999999999996,0.7498337381557909,0.6648198102654816
