node,q_rpt_start_ah,q_rpt_end_ah,capacity_ah,soh_initial_pct,soh_nominal_pct,mode,start_time_s,end_time_s,diagnostic_duration_s,changed_main_state,main_state_hash_before,main_state_hash_after,main_time_before_s,main_time_after_s,main_capacity_before_ah,main_capacity_after_ah,became_q_ref,output_schema_version,next_step5_target_ah,next_window_target_ah,planned_udds_remaining_ah
0,-3.9020480932576627,0.9664130161773846,4.868461109435048,100.0,100.38064143165047,virtual,0.0,81269.10679943717,81269.10679943717,False,163796434bae0dba4bacfa52e9b943cec89b92ef127644cba72eeac64de5b389,163796434bae0dba4bacfa52e9b943cec89b92ef127644cba72eeac64de5b389,0.0,0.0,0.0,0.0,True,3,0.9736922218870095,3.894768887548038,2.9210766656610287
25,-3.901817392951848,0.9550212634803766,4.856838656432225,99.76127049715363,100.1410032254067,virtual,781414.7082854162,862573.2492233714,81158.54093795514,False,b4d4e19ca40a896e11353f7747126ba7abda2afaa6c31763a45f7df6b1170adf,b4d4e19ca40a896e11353f7747126ba7abda2afaa6c31763a45f7df6b1170adf,781414.7082854162,781414.7082854162,-0.00677517790411066,-0.00677517790411066,True,3,0.971367731286445,3.88547092514578,2.914103193859335
