cycle,mode,lli_pct,normal_sei_loss_ah,sei_on_cracks_loss_ah,total_sei_loss_ah,sei_loss_ah,total_plated_lithium_ah,dead_lithium_ah,reversible_plated_lithium_ah,plating_loss_ah,dead_lithium_loss_ah,negative_sei_thickness_m,negative_sei_on_cracks_thickness_m,negative_electrode_min_potential_v,temperature_max_k,ambient_temperature_k,temperature_rise_max_k,negative_lam_pct,positive_lam_pct,negative_porosity,positive_porosity,negative_active_material_fraction,positive_active_material_fraction
34,virtual,0.20026351013346755,0.007073010429120143,0.020336441643999115,0.027409452073119258,0.027409452073119258,0.004847807069052647,0.004821430306203806,2.6376762848841218e-05,0.004847807069052647,0.004821430306203806,1.2877179664094619e-08,1.1864087151711885e-08,-0.20735444062860284,328.5476962171001,296.15,32.39769621710013,0.03184272858018744,0.03964365041598228,0.23800372702814315,0.33499999999999996,0.7497611795356487,0.6647363697247339
35,virtual,0.20477233082314683,0.007216586519294332,0.02063355819004459,0.02785014470933892,0.02785014470933892,0.004955492967458202,0.004929175238828633,2.6317728629568667e-05,0.004955492967458202,0.004929175238828633,1.3037169341668934e-08,1.2037408392680785e-08,-0.2071336597627487,328.5177400564507,296.15,32.367740056450714,0.03277795477654877,0.040789951770435096,0.23780912357962672,0.33499999999999996,0.7497541653391759,0.6647287468207268
36,virtual,0.20922478507024778,0.007358452297813104,0.02092652270504853,0.02828497500286163,0.02828497500286163,0.00506084487493037,0.00503458538025565,2.625949467471942e-05,0.00506084487493037,0.00503458538025565,1.319525759743897e-08,1.220830715097504e-08,-0.20734386049599085,328.52102409462657,296.15,32.37102409462659,0.033713192447279994,0.04193518514099992,0.2376171610068177,0.33499999999999996,0.7497471510566455,0.6647211310188126
37,virtual,0.2136501198374816,0.007498654404388754,0.02121547823124537,0.028714132635634125,0.028714132635634125,0.00516593260486678,0.005139730563697294,2.62020411694857e-05,0.00516593260486678,0.005139730563697294,1.3351496311457419e-08,1.2376866880034409e-08,-0.20757661222938412,328.4741060697563,296.15,32.32410606975634,0.03464844139267598,0.0430796377708873,0.23742763829949984,0.33499999999999996,0.7497401366895551,0.6647135204088238
38,virtual,0.21805517782662776,0.0076372572573736325,0.021500600227143153,0.029137857484516784,0.029137857484516784,0.005271204431663308,0.005245059068782053,2.6145362881255414e-05,0.005271204431663308,0.005245059068782053,1.3505957162420058e-08,1.2543189943903195e-08,-0.20792137977234365,328.43808800369044,296.15,32.28808800369046,0.035583701232795306,0.04422302247289167,0.23724042696046088,0.33499999999999996,0.7497331222407542,0.6647059169005555
39,virtual,0.22240879092052523,0.007774315817108909,0.02178204076598479,0.029556356583093697,0.029556356583093697,0.005374318308557381,0.005348228926318048,2.608938223933304e-05,0.005374318308557381,0.005348228926318048,1.3658701300043904e-08,1.2707365063888411e-08,-0.20804209164771395,328.42449336752856,296.15,32.27449336752858,0.036518971949604406,0.04536566672351228,0.23705557421622417,0.33499999999999996,0.7497261077103781,0.6646983183162888
40,virtual,0.22672475981217133,0.007909881615402766,0.022059941430228776,0.02996982304563154,0.02996982304563154,0.005476235689458897,0.005450201595244003,2.6034094214894e-05,0.005476235689458897,0.005450201595244003,1.3809786058507445e-08,1.2869474840955464e-08,-0.2082169827237024,328.4040852789957,296.15,32.25408527899572,0.037454253221824274,0.046507411880327254,0.23687294181685087,0.33499999999999996,0.7497190931008364,0.664690725710996
41,virtual,0.2310069874026084,0.008044002564563918,0.022334433299219855,0.030378435863783772,0.030378435863783772,0.005577191679455053,0.0055512122351611135,2.597944429393994e-05,0.005577191679455053,0.0055512122351611135,1.395926474369791e-08,1.3029595748532326e-08,-0.20862129346990113,328.379630949483,296.15,32.22963094948301,0.03838954497965119,0.047648283345068876,0.23669243963803438,0.33499999999999996,0.7497120784126527,0.6646831389157555
42,virtual,0.23472220392365273,0.008177080246304997,0.022606366816305193,0.03078344706261019,0.03078344706261019,0.005638239230986634,0.005612314562036594,2.5924668950040412e-05,0.005638239230986634,0.005612314562036594,1.4107584493361253e-08,1.3188223917940481e-08,-0.2089026914752696,329.4895783701218,296.15,33.33957837012184,0.03932484724407459,0.04878173366641647,0.23651578930716308,0.33499999999999996,0.7497050636456696,0.6646756014711185
43,virtual,0.23894649968559634,0.008308442160148042,0.022874395765963885,0.031182837926111928,0.031182837926111928,0.005737835182874599,0.005711964113014728,2.5871069859871587e-05,0.005737835182874599,0.005711964113014728,1.4253996401866217e-08,1.3344574006776189e-08,-0.2088434701604229,328.3243991381456,296.15,32.174399138145645,0.04026015451924536,0.049920892056690036,0.23633930750927726,0.33499999999999996,0.7496980488411058,0.6646680260678232
44,virtual,0.24313732048641157,0.008438492051250749,0.02313937138010652,0.03157786343135727,0.03157786343135727,0.005836356162806914,0.005810537983835157,2.5818178971757054e-05,0.005836356162806914,0.005810537983835157,1.4398950016671442e-08,1.3499142606171588e-08,-0.20919661279342114,328.30562483913644,296.15,32.155624839136465,0.04119547157685588,0.05105916984419423,0.23616475382003127,0.33499999999999996,0.7496910339631737,0.6646604565205363
45,virtual,0.2473008055837056,0.00856726796682388,0.02340139503946034,0.03196866300628422,0.03196866300628422,0.005934209765495384,0.0059084439094407954,2.5765856054588837e-05,0.005934209765495384,0.0059084439094407954,1.4542487665664895e-08,1.365198886326163e-08,-0.2093960235809805,328.28016999312956,296.15,32.130169993129584,0.042130798295360705,0.05219659884501482,0.23599204503060361,0.33499999999999996,0.7496840190127849,0.6646528926176808
46,virtual,0.2514327246110355,0.008694807753523751,0.023660565879226193,0.03235537363274994,0.03235537363274994,0.006031049024673964,0.006005334951426864,2.571407324710069e-05,0.006031049024673964,0.006005334951426864,1.46846514550009e-08,1.3803170615003726e-08,-0.20945167908438542,328.25939721045967,296.15,32.10939721045969,0.043066134689667024,0.053333192141849395,0.23582114269884696,0.33499999999999996,0.7496770039898276,0.6646453342722569
47,virtual,0.2555413317356141,0.008821146369187039,0.02391697548796525,0.03273812185715229,0.03273812185715229,0.006127438551753954,0.006101775833812889,2.5662717941065186e-05,0.006127438551753954,0.006101775833812889,1.4825480275374219e-08,1.3952741295683281e-08,-0.20977113382601806,328.2315242280269,296.15,32.08152422802692,0.044001480581016494,0.05446900216335848,0.23565196002424302,0.33499999999999996,0.7496699888956425,0.6646377811356139
48,virtual,0.2596164739458686,0.008946319611959182,0.02417071563111808,0.03311703524307726,0.03311703524307726,0.006222606071853979,0.006196994215715772,2.561185613820724e-05,0.006222606071853979,0.006196994215715772,1.4965013954724835e-08,1.4100754442592424e-08,-0.2100447575068597,328.21674916541303,296.15,32.06674916541306,0.0449368358565323,0.05560392865049835,0.2354844872324452,0.33499999999999996,0.7496629737310762,0.6646302338744744
49,virtual,0.26367560396674605,0.009070356540593356,0.024421863022074664,0.03349221956266802,0.03349221956266802,0.006317791488869319,0.006292229740707602,2.556174816171694e-05,0.006317791488869319,0.006292229740707602,1.5103284817312147e-08,1.4247254811922323e-08,-0.21062550875729788,328.18003734506846,296.15,32.03003734506848,0.045872200379378114,0.05673804153104811,0.23531860727560575,0.33499999999999996,0.7496559584971547,0.6646226920238187
