cycle,mode,q_ref_ah,q_ref_node,step5_target_ah,window_target_ah,delta_q5_actual_ah,actual_udds_remaining_target_ah,udds_profile_available_ah,udds_guard_ah,udds_actual_ah,window_actual_ah,start_time_s,end_time_s,termination_event,termination_time_s,termination_value,termination_classification,configured_nominal_charge_rate_c,effective_charge_rate_c,useful_charge_efficiency_pct,reversible_retention_pct,charge_efficiency_status,complete_soc_bin_count,output_schema_version,duration_3c_cc_s,duration_4v_cv_s,duration_c4_cc_s,duration_4p2v_cv_s,duration_post_charge_rest_s,duration_rpt_recovery_cc_s,duration_rpt_recovery_cv_s,duration_rpt_recovery_rest_s,duration_step5_c4_discharge_s,duration_step6_udds_s,wall_clock_3c_cc_s,wall_clock_4v_cv_s,wall_clock_c4_cc_s,wall_clock_4p2v_cv_s,wall_clock_post_charge_rest_s,wall_clock_rpt_recovery_cc_s,wall_clock_rpt_recovery_cv_s,wall_clock_rpt_recovery_rest_s,wall_clock_step5_c4_discharge_s,wall_clock_step6_udds_s,terminal_voltage_v,temperature_k,temperature_min_k,temperature_max_k,ambient_temperature_k,temperature_rise_max_k,charge_ah,discharge_ah,net_ah,lli_pct,normal_sei_loss_ah,sei_on_cracks_loss_ah,total_sei_loss_ah,sei_loss_ah,total_plated_lithium_ah,dead_lithium_ah,reversible_plated_lithium_ah,plating_loss_ah,dead_lithium_loss_ah,negative_sei_thickness_m,negative_sei_on_cracks_thickness_m,negative_electrode_min_potential_v,negative_lam_pct,positive_lam_pct,negative_porosity,positive_porosity,negative_active_material_fraction,positive_active_material_fraction,step5_relative_error,udds_profile_net_discharge_ah,udds_profile_target_error
11,virtual,4.86718922124331,0,0.973437844248662,3.893751376994648,0.9734378442486618,2.920313532745986,2.9349151004097207,0.014601567663729931,2.92031353274614,3.8937513769948016,311395.2363809553,342618.2083295483,event: W10_CAPACITY_WINDOW [experiment],342618.2083295483,3.893751376994648,EXPECTED_PROTOCOL_EVENT,3.0,2.989405042338429,99.68940687719143,99.99341811320264,SOC_UPPER_BOUND_NOT_REACHED,3,3,22.46766648123175,2921.1844654176857,2967.6586785409336,1717.3509098793184,1800.0,0.0,0.0,0.0,2890.20720766671,18904.103020607086,0.4380000000819564,0.75,0.5470000000204891,0.5930000001098961,0.375,0.0,0.0,0.0,0.9059999999590218,137.68700000015087,3.386914581989883,297.1958576528205,296.1806926008542,328.7385494314559,296.15,32.58854943145593,4.804101235423326,4.804102656760668,1.4213373420446374e-06,0.1227007788407235,0.0071904064694031464,0.02057692711583348,0.027767333585236628,0.027767333585236628,0.001467782488795232,0.0014416440445936924,2.6138444201539686e-05,0.001467782488795232,0.0014416440445936924,1.30041784443683e-08,1.2003763614862581e-08,-0.20708176918681553,0.0032593039940991275,0.0040643871353864824,0.23804716169361193,0.33499999999999996,0.7499755552200443,0.6649729718255498,2.2810352631853363e-16,2.9349151004097207,1.5131245526934236e-15
12,virtual,4.86718922124331,0,0.973437844248662,3.893751376994648,0.9734378442486622,2.9203135327459857,2.934915100409719,0.014601567663729928,2.9203135327461385,3.8937513769948007,342618.2083295483,373859.95554821397,event: W10_CAPACITY_WINDOW [experiment],373859.95554821397,3.893751376994648,EXPECTED_PROTOCOL_EVENT,3.0,2.989405042338429,99.69025352523691,99.99252292530718,SOC_UPPER_BOUND_NOT_REACHED,3,3,22.152725560048804,2939.7667042662347,2965.0879879701874,1720.4292630165646,1800.0,0.0,0.0,0.0,2890.20720766671,18904.103330185928,0.43700000015087426,0.7819999998901039,0.5470000000204891,0.5930000001098961,0.375,0.0,0.0,0.0,0.8119999999180436,136.9069999998901,3.38659249290426,297.19859364409075,296.1807189060685,328.6571305380927,296.15,32.507130538092724,4.804142031665674,4.804100020111384,-4.2011554290510844e-05,0.13060099287054072,0.007634983986433353,0.02149307813355504,0.029128062119988394,0.029128062119988394,0.0015738774700978998,0.0015479243870058247,2.5953083092075105e-05,0.0015738774700978998,0.0015479243870058247,1.3499100787189025e-08,1.2538107583474606e-08,-0.20805051288122214,0.003555480328756744,0.004426443289560211,0.2374594436007411,0.33499999999999996,0.7499733338975344,0.6649705641521246,2.2810352631853363e-16,2.934915100409719,1.0591871868853966e-15
13,virtual,4.86718922124331,0,0.973437844248662,3.893751376994648,0.9734378442486613,2.9203135327459866,2.9349151004097207,0.014601567663729933,2.9203135327461403,3.8937513769948016,373859.95554821397,405119.9975954874,event: W10_CAPACITY_WINDOW [experiment],405119.9975954874,3.893751376994648,EXPECTED_PROTOCOL_EVENT,3.0,2.989405042338429,99.69293195644357,99.99357068663815,SOC_UPPER_BOUND_NOT_REACHED,3,3,21.855191523419048,2958.057761677114,2962.593157392566,1723.2252108932707,1800.0,0.0,0.0,0.0,2890.20720766671,18904.103518120362,0.4369999999180436,0.7810000001918525,0.5469999997876585,0.6100000001024455,0.4059999999590218,0.0,0.0,0.0,0.7970000000204891,138.4680000001099,3.3862784975249753,297.20125312503916,296.18075069791234,328.57425891486304,296.15,32.42425891486306,4.804112840651541,4.804104220451935,-8.620199606568235e-06,0.13824388006733557,0.008064017366492236,0.022372145032193754,0.03043616239868599,0.03043616239868599,0.0016768392769458686,0.0016510640681232866,2.5775208822582073e-05,0.0016768392769458686,0.0016510640681232866,1.3976722969595434e-08,1.3050811218539477e-08,-0.20835620846734212,0.003851640409507695,0.004787588526056652,0.23689439999183864,0.33499999999999996,0.7499711126969288,0.6649681625363019,6.843105789556009e-16,2.9349151004097207,1.361812097424081e-15
14,virtual,4.86718922124331,0,0.973437844248662,3.893751376994648,0.9734378442486613,2.9203135327459866,2.9349151004097207,0.014601567663729933,2.92031353274614,3.893751376994801,405119.9975954874,436398.1058605779,event: W10_CAPACITY_WINDOW [experiment],436398.1058605779,3.893751376994648,EXPECTED_PROTOCOL_EVENT,3.0,2.989405042338429,99.69511926426301,99.99419130849485,SOC_UPPER_BOUND_NOT_REACHED,3,3,21.572868234029816,2976.2248201724897,2960.1944680651604,1725.805213287048,1800.0,0.0,0.0,0.0,2890.20720766671,18904.103687665076,0.4059999999590218,0.8120000001508743,0.5629999998491257,0.5620000001508743,0.375,0.0,0.0,0.0,0.7819999998901039,137.76600000006147,3.385971856810521,297.2038427454386,296.1807858553178,328.4968453024474,296.15,32.346845302447434,4.804087284846755,4.804095851166108,8.566319352532048e-06,0.1456537183119906,0.008479051285600519,0.023218344608246518,0.031697395893847034,0.031697395893847034,0.0017768889547166854,0.0017512851006652808,2.5603854051404595e-05,0.0017768889547166854,0.0017512851006652808,1.4438764312174792e-08,1.3544334794362727e-08,-0.2090850231033964,0.004147784425327927,0.00514784353188702,0.2363495556519434,0.33499999999999996,0.7499688916168101,0.6649657668405131,6.843105789556009e-16,2.9349151004097207,1.361812097424081e-15
15,virtual,4.86718922124331,0,0.973437844248662,3.893751376994648,0.9734378442486622,2.9203135327459857,2.934915100409719,0.014601567663729928,2.9203135327461385,3.8937513769948007,436398.1058605779,467694.0206008366,event: W10_CAPACITY_WINDOW [experiment],467694.0206008366,3.893751376994648,EXPECTED_PROTOCOL_EVENT,3.0,2.989405042338429,99.69673838209938,99.99432708374486,SOC_UPPER_BOUND_NOT_REACHED,3,3,21.304036511060552,2994.2708006511634,2957.8400110671405,1728.188888882386,1800.0,0.0,0.0,0.0,2890.20720766671,18904.103795480274,0.4220000000204891,0.8129999998491257,0.5470000000204891,0.5930000001098961,0.3910000000614673,0.0,0.0,0.0,0.9219999997876585,137.56299999984913,3.3856717415364237,297.2063812508796,296.18082476802806,328.41491403782834,296.15,32.26491403782836,4.804095326797805,4.804102892920083,7.5661222780354365e-06,0.15285720547741732,0.008881382397022472,0.02403513471645224,0.032916517113474715,0.032916517113474715,0.0018746716213790889,0.0018492330534923716,2.5438567886717275e-05,0.0018746716213790889,0.0018492330534923716,1.4886668065578738e-08,1.4020695800089945e-08,-0.20973147035427758,0.004443912432776642,0.005507234857532239,0.23582284115279675,0.33499999999999996,0.7499666706567543,0.6649633768881976,2.2810352631853363e-16,2.934915100409719,1.0591871868853966e-15
16,virtual,4.86718922124331,0,0.973437844248662,3.893751376994648,0.9734378442486622,2.9203135327459857,2.934915100409719,0.014601567663729928,2.920313532745987,3.8937513769946492,467694.0206008366,499007.7420889971,event: W10_CAPACITY_WINDOW [experiment],499007.7420889971,3.893751376994648,EXPECTED_PROTOCOL_EVENT,3.0,2.989405042338429,99.69719577470097,99.99337996043738,SOC_UPPER_BOUND_NOT_REACHED,3,3,21.047200016065037,3012.418622481595,2955.496559322244,1730.4477672718476,1800.0,0.0,0.0,0.0,2890.20720766671,18904.10413140204,0.43799999984912574,0.7809999999590218,0.5470000000204891,0.8279999999795109,0.375,0.0,0.0,0.0,0.8129999998491257,138.03100000019185,3.3853781177762547,297.2088570827535,296.1808656288146,328.32508753885685,296.15,32.17508753885687,4.8041319115112735,4.804096633229856,-3.5278281417916446e-05,0.15988032908522598,0.009272118404690246,0.024825405653394014,0.034097524058084264,0.034097524058084264,0.001970970197218389,0.0019456921251166967,2.5278072101692344e-05,0.001970970197218389,0.0019456921251166967,1.5321667165140316e-08,1.4481580594761424e-08,-0.21040338957797314,0.004740024586169511,0.0058657798117423,0.23531250240343526,0.33499999999999996,0.7499644498156038,0.6649609925642521,2.2810352631853363e-16,2.934915100409719,1.0591871868853966e-15
17,virtual,4.86718922124331,0,0.973437844248662,3.893751376994648,0.9734378442486618,2.920313532745986,2.9349151004097207,0.014601567663729931,2.9203135327459866,3.8937513769946483,499007.7420889971,530338.900412769,event: W10_CAPACITY_WINDOW [experiment],530338.900412769,3.893751376994648,EXPECTED_PROTOCOL_EVENT,3.0,2.989405042338429,99.69900895791868,99.99369237280717,SOC_UPPER_BOUND_NOT_REACHED,3,3,20.80120490955011,3029.814316060038,2953.4088933477983,1732.8224052953774,1800.0,0.0,0.0,0.0,2890.20720766671,18904.10429649247,0.4380000000819564,0.8119999999180436,0.5310000001918525,0.5939999998081475,0.40600000019185245,0.0,0.0,0.0,0.7809999999590218,136.8289999999106,3.385089952288995,297.21129199688284,296.1808974144608,328.276154867284,296.15,32.126154867284015,4.80412360801945,4.80409177570759,-3.183231185932556e-05,0.16670953959045676,0.009652244011790167,0.025591661976921868,0.035243905988712035,0.035243905988712035,0.0020638110972829833,0.0020386888592458714,2.5122238037111975e-05,0.0020638110972829833,0.0020386888592458714,1.5744857639833823e-08,1.4928450478685616e-08,-0.21090848382166708,0.005036120932132349,0.006223513004044889,0.2348171625207221,0.33499999999999996,0.7499622290930091,0.6649586136385233,2.2810352631853363e-16,2.9349151004097207,1.5131245526934236e-15
18,virtual,4.86718922124331,0,0.973437844248662,3.893751376994648,0.9734378442486622,2.9203135327459857,2.934915100409719,0.014601567663729928,2.9203135327459866,3.893751376994649,530338.900412769,561687.7046113621,event: W10_CAPACITY_WINDOW [experiment],561687.7046113621,3.893751376994648,EXPECTED_PROTOCOL_EVENT,3.0,2.989405042338429,99.70150641350412,99.99481236670815,SOC_UPPER_BOUND_NOT_REACHED,3,3,20.564989154053638,3047.5094064095465,2951.2161705304216,1735.2020420284507,1800.0,0.0,0.0,0.0,2890.20720766671,18904.10438280378,0.40600000019185245,0.7819999998901039,0.5619999999180436,0.5779999999795109,0.375,0.0,0.0,0.0,0.7970000000204891,139.48399999993853,3.384807012636318,297.21367475142665,296.1809283211584,328.1985168126536,296.15,32.048516812653645,4.804082492287374,4.804086627931232,4.1356438584827515e-06,0.17338091874246686,0.010022574520119266,0.026335963040193772,0.03635853756031304,0.03635853756031304,0.0021550047923740803,0.0021300342216062948,2.4970570767785492e-05,0.0021550047923740803,0.0021300342216062948,1.6157146958199616e-08,1.5362507014013163e-08,-0.21158884957022533,0.0053322013887822095,0.006580451236345652,0.23433548796072723,0.33499999999999996,0.7499600084895842,0.6649562399992784,2.2810352631853363e-16,2.934915100409719,1.0591871868853966e-15
19,virtual,4.86718922124331,0,0.973437844248662,3.893751376994648,0.9734378442486618,2.920313532745986,2.9349151004097207,0.014601567663729931,2.920313532746139,3.8937513769948007,561687.7046113621,593054.2763894683,event: W10_CAPACITY_WINDOW [experiment],593054.2763894683,3.893751376994648,EXPECTED_PROTOCOL_EVENT,3.0,2.989405042338429,99.70071146207697,99.99261059894413,SOC_UPPER_BOUND_NOT_REACHED,3,3,20.337685458990723,3065.0557443337284,2949.106896906467,1737.7597762474752,1800.0,0.0,0.0,0.0,2890.20720766671,18904.1044674929,0.4220000000204891,0.875,0.5469999997876585,0.5780000002123415,0.375,0.0,0.0,0.0,0.7970000000204891,137.18800000008196,3.384529198136713,297.21601729825784,296.18095017909025,328.13285526579966,296.15,31.982855265799685,4.804176113859674,4.804086113680512,-9.000017916171998e-05,0.17990047867075987,0.010383851202319345,0.027060139992058908,0.03744399119437825,0.03744399119437825,0.0022442472000446896,0.0022194245168541695,2.482268319052008e-05,0.0022442472000446896,0.0022194245168541695,1.6559360191862305e-08,1.5784818613447588e-08,-0.22057513624337013,0.005628265770681651,0.006936596121519756,0.23386639691876143,0.33499999999999996,0.74995778800672,0.6649538716357921,2.2810352631853363e-16,2.9349151004097207,1.5131245526934236e-15
20,virtual,4.86718922124331,0,0.973437844248662,3.893751376994648,0.9734378442486618,2.920313532745986,2.9349151004097207,0.014601567663729931,2.920313532746139,3.8937513769948007,593054.2763894683,624438.5753756438,event: W10_CAPACITY_WINDOW [experiment],624438.5753756438,3.893751376994648,EXPECTED_PROTOCOL_EVENT,3.0,2.989405042338429,99.70254897050947,99.99306485354167,SOC_UPPER_BOUND_NOT_REACHED,3,3,20.11853414923873,3082.377430953831,2947.0178800617687,1740.473199076103,1800.0,0.0,0.0,0.0,2890.20720766671,18904.104734267807,0.4220000000204891,0.8130000000819564,0.546000000089407,0.5939999998081475,0.375,0.0,0.0,0.0,0.7970000000204891,139.625,3.384256512637077,297.21832596477594,296.18096480105544,328.0658134992891,296.15,31.91581349928913,4.804166735402547,4.8040867513331875,-7.998406935971758e-05,0.18628081444646227,0.010736717655817825,0.02776576591111985,0.038502483566937674,0.038502483566937674,0.0023318104995714156,0.0023071323855805496,2.467811399086599e-05,0.0023318104995714156,0.0023071323855805496,1.6952213691994892e-08,1.6196303123900474e-08,-0.212724226149403,0.0059243140673572725,0.007291964442103449,0.23340892623043175,0.33499999999999996,0.7499555676444949,0.6649515084364602,2.2810352631853363e-16,2.9349151004097207,1.5131245526934236e-15
21,virtual,4.86718922124331,0,0.973437844248662,3.893751376994648,0.9734378442486613,2.9203135327459866,2.9349151004097207,0.014601567663729933,2.920313532745987,3.8937513769946483,624438.5753756438,655840.9887123352,event: W10_CAPACITY_WINDOW [experiment],655840.9887123352,3.893751376994648,EXPECTED_PROTOCOL_EVENT,3.0,2.989405042338429,99.7049184340998,99.99409657455024,SOC_UPPER_BOUND_NOT_REACHED,3,3,19.906912619187892,3099.9540301209454,2944.8882133469347,1743.3520243953571,1800.0,0.0,0.0,0.0,2890.20720766671,18904.104948542314,0.4369999999180436,0.8130000000819564,0.546000000089407,0.5939999998081475,0.375,0.0,0.0,0.0,0.8120000001508743,137.8430000001099,3.3839882453219685,297.22060497781484,296.18097250200674,327.9860106269552,296.15,31.836010626955215,4.804134609277049,4.804087664736728,-4.6944540320836836e-05,0.19254056475875814,0.01108174121935731,0.028454212277700442,0.039535953497057755,0.039535953497057755,0.002418483049641307,0.0023939462361404606,2.4536813500846463e-05,0.002418483049641307,0.0023939462361404606,1.7336338928226358e-08,1.6597760772378465e-08,-0.22111027542735817,0.00622034618744749,0.0076465805365870665,0.23296220156584865,0.33499999999999996,0.7499533474035942,0.6649491502394319,6.843105789556009e-16,2.9349151004097207,1.361812097424081e-15
22,virtual,4.86718922124331,0,0.973437844248662,3.893751376994648,0.9734378442486618,2.920313532745986,2.9349151004097207,0.014601567663729931,2.9203135327459866,3.8937513769946483,655840.9887123352,687261.2692645642,event: W10_CAPACITY_WINDOW [experiment],687261.2692645642,3.893751376994648,EXPECTED_PROTOCOL_EVENT,3.0,2.989405042338429,99.70673917375848,99.99451602346961,SOC_UPPER_BOUND_NOT_REACHED,3,3,19.702222090194446,3116.876215372559,2942.8714940670316,1746.518125215338,1800.0,0.0,0.0,0.0,2890.20720766671,18904.105287817074,0.42199999978765845,0.8280000002123415,0.5469999997876585,0.6100000001024455,0.4220000000204891,0.0,0.0,0.0,0.7970000000204891,140.5,3.383724525387061,297.2228485035802,296.1809677594473,327.92732271427883,296.15,31.777322714278853,4.8041298359900875,4.804091356388128,-3.847960195990652e-05,0.19867625267806943,0.011419444097638436,0.029126721160406824,0.04054616525804526,0.04054616525804526,0.0025034900236822026,0.002479091744877778,2.4398278804424554e-05,0.0025034900236822026,0.002479091744877778,1.771231713496083e-08,1.698991627681887e-08,-0.2208406600897302,0.00651636190646343,0.008000419507325773,0.23252551380127232,0.33499999999999996,0.7499511272857017,0.6649467972102765,2.2810352631853363e-16,2.9349151004097207,1.5131245526934236e-15
23,virtual,4.86718922124331,0,0.973437844248662,3.893751376994648,0.9734378442486618,2.920313532745986,2.9349151004097207,0.014601567663729931,2.9203135327461394,3.893751376994801,687261.2692645642,718699.7446136413,event: W10_CAPACITY_WINDOW [experiment],718699.7446136413,3.893751376994648,EXPECTED_PROTOCOL_EVENT,3.0,2.989405042338429,99.70940811625901,99.99578265166635,SOC_UPPER_BOUND_NOT_REACHED,3,3,19.5039858768614,3133.867028554949,2940.868188136726,1749.9234456169243,1800.0,0.0,0.0,0.0,2890.20720766671,18904.105493224924,0.3910000000614673,0.8119999999180436,0.5470000000204891,0.5779999999795109,0.375,0.0,0.0,0.0,0.7809999999590218,137.84399999980815,3.3834646156922785,297.22506559941974,296.1809530923704,327.86542668973675,296.15,31.715426689736773,4.8040859402325795,4.804089310697673,3.370465093688324e-06,0.20469570701298778,0.011750280786065208,0.029784367893826758,0.04153464867989197,0.04153464867989197,0.0025869440900635086,0.0025626815410553427,2.4262549008165907e-05,0.0025869440900635086,0.0025626815410553427,1.8080654180093525e-08,1.737339707869904e-08,-0.22092666662150087,0.006812361121532717,0.00835353544506745,0.2320982025699601,0.33499999999999996,0.7499489072915886,0.6649444489892905,2.2810352631853363e-16,2.9349151004097207,1.5131245526934236e-15
24,virtual,4.86718922124331,0,0.973437844248662,3.893751376994648,0.9734378442486618,2.920313532745986,2.9349151004097207,0.014601567663729931,2.920313532746139,3.8937513769948007,718699.7446136413,750108.7311822426,event: W10_CAPACITY_WINDOW [experiment],750108.7311822426,3.893751376994648,EXPECTED_PROTOCOL_EVENT,3.0,2.989405042338429,99.71341640903216,99.99620645675967,SOC_UPPER_BOUND_NOT_REACHED,3,3,19.31168258891405,3098.4302381791144,2942.244724682379,1754.686882374518,1800.0,0.0,0.0,0.0,2890.20720766671,18904.1058331097,0.4059999999590218,0.8120000001508743,0.5629999998491257,0.6090000001713634,0.375,0.0,0.0,0.0,0.7969999997876585,140.46899999980815,3.3832076108205618,297.2272616840679,296.1808907385764,329.73973983168725,296.15,33.58973983168727,4.804087925194574,4.804087310361594,-6.148329800836905e-07,0.21023794781886807,0.01207559071311375,0.03042995644610073,0.04250554715921448,0.04250554715921448,0.0026411777203248156,0.0026170489711434103,2.4128749181405278e-05,0.0026411777203248156,0.0026170489711434103,1.844284104052188e-08,1.774983890087495e-08,-0.2210160740822409,0.007108344014952195,0.008706516991182411,0.2316801006947871,0.33499999999999996,0.749946687419888,0.6649421016620088,2.2810352631853363e-16,2.9349151004097207,1.5131245526934236e-15
25,virtual,4.86718922124331,0,0.973437844248662,3.893751376994648,0.9734378442486618,2.920313532745986,2.9349151004097207,0.014601567663729931,2.9203135327459875,3.8937513769946492,750108.7311822426,781583.721227956,event: W10_CAPACITY_WINDOW [experiment],781583.721227956,3.893751376994648,EXPECTED_PROTOCOL_EVENT,3.0,2.989405042338429,99.71168156516076,99.99526197394049,SOC_UPPER_BOUND_NOT_REACHED,3,3,19.124511842227605,3167.310762805965,2936.899972863466,1757.3414726144192,1800.0,0.0,0.0,0.0,2890.20720766671,18904.1061179206,0.40699999989010394,0.8430000001098961,0.5469999997876585,0.5940000000409782,0.3910000000614673,0.0,0.0,0.0,0.7819999998901039,141.03099999995902,3.3829563515683594,297.2294217149109,296.1808996583263,327.7433858308713,296.15,31.59338583087134,4.804121749070794,4.804084444462703,-3.730460809148184e-05,0.21604803014490415,0.012393876404193982,0.03106064124237845,0.04345451764657243,0.04345451764657243,0.002722025218003988,0.0026980274605213537,2.3997757482634337e-05,0.002722025218003988,0.0026980274605213537,1.8797210675142315e-08,1.8117582105503095e-08,-0.22111809820159914,0.007404308722470887,0.009058188414996948,0.2312698280654521,0.33499999999999996,0.7499444676845816,0.6649397630470405,2.2810352631853363e-16,2.9349151004097207,1.5131245526934236e-15
26,virtual,4.853168371993805,25,0.970633674398761,3.882534697595044,0.9706336743987611,2.911901023196283,2.926460528312269,0.014559505115981416,2.911901023196385,3.8825346975951462,781583.721227956,813036.5716581487,event: W10_CAPACITY_WINDOW [experiment],813036.5716581487,3.882534697595044,EXPECTED_PROTOCOL_EVENT,3.0,2.9980414617312134,99.7131381712585,99.99537950638903,VALID,4,3,18.943022614820045,3184.7017500322236,2934.8386169853575,1761.2105599065326,1800.0,0.0,0.0,0.0,2881.8814250195865,18871.27505563409,0.4220000000204891,0.7970000000204891,0.5309999999590218,0.6090000001713634,0.3910000000614673,0.0,0.0,0.0,0.8589999999385327,138.36000000010245,3.414011229568689,297.2141276726309,296.1808665400928,327.66486972047096,296.15,31.514869720470983,4.802766859067492,4.791521826474648,-0.011245032592843707,0.22179392458431835,0.012706048120276467,0.0316783411100318,0.04438438923030827,0.04438438923030827,0.0028043651744782514,0.0027786916488373513,2.5673525640900093e-05,0.0028043651744782514,0.0027786916488373513,1.9144776167988658e-08,1.8477746451755186e-08,-0.22121563577273412,0.007699470771157735,0.009409152864208181,0.23086763166887847,0.33499999999999996,0.7499422539692164,0.6649374291334532,1.1438125977989185e-16,2.926460528312269,1.6692455821941102e-15
27,virtual,4.853168371993805,25,0.970633674398761,3.882534697595044,0.9706336743987611,2.911901023196283,2.926460528312269,0.014559505115981416,2.911901023196394,3.882534697595155,813036.5716581487,844514.133161998,event: W10_CAPACITY_WINDOW [experiment],844514.133161998,3.882534697595044,EXPECTED_PROTOCOL_EVENT,3.0,2.9980414617312134,99.71404786997029,99.99556263866705,SOC_UPPER_BOUND_NOT_REACHED,3,3,18.237823509281693,3207.7633646446548,2933.09821637003,1765.3052949431994,1800.0,0.0,0.0,0.0,2881.8814250195865,18871.275379362633,0.4380000000819564,0.875,0.5309999999590218,0.6090000001713634,0.375,0.0,0.0,0.0,0.7970000000204891,138.46900000004098,3.413849643671946,297.2162159382565,296.18081418212995,327.3632681244123,296.15,31.21326812441231,4.7915456928897155,4.791519744903402,-2.594798631339046e-05,0.22739978855061338,0.013012490018670317,0.032283914009865515,0.04529640402853583,0.04529640402853583,0.0028822776457414923,0.0028567343079738097,2.554333776768258e-05,0.0028822776457414923,0.0028567343079738097,1.9485965248741858e-08,1.8830832201481793e-08,-0.23891875054408893,0.007994613091753422,0.009759825814910528,0.23047332375258628,0.33499999999999996,0.749940040401812,0.664935097158331,1.1438125977989185e-16,2.926460528312269,1.6692455821941102e-15
28,virtual,4.853168371993805,25,0.970633674398761,3.882534697595044,0.9706336743987611,2.911901023196283,2.926460528312269,0.014559505115981416,2.911901023196398,3.882534697595159,844514.133161998,876010.5490210595,event: W10_CAPACITY_WINDOW [experiment],876010.5490210595,3.882534697595044,EXPECTED_PROTOCOL_EVENT,3.0,2.9980414617312134,99.7130641399614,99.99320322592237,SOC_UPPER_BOUND_NOT_REACHED,3,3,18.06706334319209,3224.626483790488,2931.1297216236126,1769.4361397556077,1800.0,0.0,0.0,0.0,2881.8814250195865,18871.27502552909,0.40699999989010394,0.8900000001303852,0.5629999998491257,0.5940000000409782,0.39000000013038516,0.0,0.0,0.0,0.7819999998901039,138.6710000000894,3.413686941940159,297.21828353142473,296.18076974134146,327.29994059206973,296.15,31.149940592069754,4.791637293295817,4.791514659457365,-0.000122633838451236,0.2329236061786446,0.013313802663946633,0.03287863110463773,0.04619243376858436,0.04619243376858436,0.002959386562489058,0.002933971033699493,2.5415528789565073e-05,0.002959386562489058,0.002933971033699493,1.982144641459338e-08,1.9177580945599385e-08,-0.22151490870733412,0.008289738508892697,0.010109807710364294,0.2300858943062425,0.33499999999999996,0.7499378269611834,0.6649327697787263,1.1438125977989185e-16,2.926460528312269,1.6692455821941102e-15
29,virtual,4.853168371993805,25,0.970633674398761,3.882534697595044,0.9706336743987611,2.911901023196283,2.926460528312269,0.014559505115981416,2.911901023196284,3.882534697595045,876010.5490210595,907525.5694502353,event: W10_CAPACITY_WINDOW [experiment],907525.5694502353,3.882534697595044,EXPECTED_PROTOCOL_EVENT,3.0,2.9980414617312134,99.71505920498545,99.9938276887812,SOC_UPPER_BOUND_NOT_REACHED,3,3,17.900539145135305,3241.097734202876,2929.185651060408,1773.680075952624,1800.0,0.0,0.0,0.0,2881.8814250195865,18871.275003795163,0.4059999999590218,0.9690000000409782,0.5309999999590218,0.5940000000409782,0.375,0.0,0.0,0.0,0.7970000000204891,137.8279999999795,3.41352659020804,297.2203448138656,296.18072079266085,327.24145393143414,296.15,31.09145393143416,4.791614171572122,4.791511898487536,-0.00010227308458610196,0.23836780331372154,0.013610245181985559,0.03346307709867212,0.04707332228065768,0.04707332228065768,0.0030356092984766634,0.003010319421406491,2.528987707017252e-05,0.0030356092984766634,0.003010319421406491,2.015150807667932e-08,1.9518333862963364e-08,-0.2215942259118852,0.00858484696273365,0.01045909830101266,0.22970498747325757,0.33499999999999996,0.7499356136477796,0.6649304469962984,1.1438125977989185e-16,2.926460528312269,1.6692455821941102e-15
30,virtual,4.853168371993805,25,0.970633674398761,3.882534697595044,0.9706336743987611,2.911901023196283,2.926460528312269,0.014559505115981416,2.911901023196283,3.882534697595044,907525.5694502353,939059.4598004493,event: W10_CAPACITY_WINDOW [experiment],939059.4598004493,3.882534697595044,EXPECTED_PROTOCOL_EVENT,3.0,2.9980414617312134,99.71871107146346,99.99614337869774,SOC_UPPER_BOUND_NOT_REACHED,3,3,17.738107993887454,3257.77372908085,2927.209131623724,1778.0128747473618,1800.0,0.0,0.0,0.0,2881.8814250195865,18871.27508174861,0.40600000019185245,0.9069999998901039,0.5309999999590218,0.5940000000409782,0.375,0.0,0.0,0.0,0.7970000000204891,140.40599999995902,3.4133676664258497,297.22237942427637,296.1806685636598,327.1749374603598,296.15,31.02493746035981,4.791527077012181,4.791511335899985,-1.574111219593277e-05,0.24374159762103886,0.013902051054945859,0.034037777173276704,0.04793982822822256,0.04793982822822256,0.0031113833224536893,0.003086217339024366,2.516598342932339e-05,0.0031113833224536893,0.003086217339024366,2.047641010258975e-08,1.9853397404698766e-08,-0.24460047216243608,0.00887993843812751,0.010807698625825424,0.22933025365110285,0.33499999999999996,0.7499334004617142,0.6649281288041384,1.1438125977989185e-16,2.926460528312269,1.6692455821941102e-15
