node,q_rpt_start_ah,q_rpt_end_ah,capacity_ah,soh_initial_pct,soh_nominal_pct,mode,start_time_s,end_time_s,diagnostic_duration_s,changed_main_state,main_state_hash_before,main_state_hash_after,main_time_before_s,main_time_after_s,main_capacity_before_ah,main_capacity_after_ah,became_q_ref,output_schema_version,next_step5_target_ah,next_window_target_ah,planned_udds_remaining_ah
0,-3.9019041960407184,0.9616566785183539,4.863560874559072,100.0,100.2796056610118,virtual,0.0,81229.0750936763,81229.0750936763,False,163796434bae0dba4bacfa52e9b943cec89b92ef127644cba72eeac64de5b389,163796434bae0dba4bacfa52e9b943cec89b92ef127644cba72eeac64de5b389,0.0,0.0,0.0,0.0,True,3,0.9727121749118144,3.8908486996472575,2.918136524735443
